time grd_truth(x) grd_truth(y) grd_truth(vx) grd_truth(vy) est(x) est(y) est(vx) est(vy) RMSE(x) RMSE(y) RMSE(vx) RMSE(vy) x(x) x(y) x(v) x(yaw) x(yawd) P(0,0) P(0,1) P(0,2) P(0,3) P(0,4) P(1,0) P(1,1) P(1,2) P(1,3) P(1,4) P(2,0) P(2,1) P(2,2) P(2,3) P(2,4) P(3,0) P(3,1) P(3,2) P(3,3) P(3,4) P(4,0) P(4,1) P(4,2) P(4,3) P(4,4)
1477010451450000 9.11177 20.9128 -4.80919 -1.01362 9.18357 20.8201 -4.5872 -1.0275 9.18357 20.8201 4.70087 3.36195 0.0525754 0.0936021 0.277714 0.463811 0.462145 0.0063699 -0.00166199 -0.00962594 0.00121217 0.00169135 -0.00166199 0.00451249 0.00287109 -0.00186075 -0.0019919 -0.00962594 0.00287109 0.0292409 -0.00263457 -0.00389544 0.00121217 -0.00186075 -0.00263457 0.00184024 0.00380906 0.00169135 -0.0019919 -0.00389544 0.00380906 0.0146196
1477010451500000 8.87192 20.8594 -4.78881 -1.12605 8.88971 20.7912 -4.67502 -1.08134 8.88971 20.7912 4.79845 3.3689 0.0524391 0.0934734 0.277038 0.462466 0.440715 0.00555282 -0.00128603 -0.00829915 0.00102945 0.00142085 -0.00128603 0.004268 0.00190607 -0.0018708 -0.00223074 -0.00829915 0.00190607 0.0273222 -0.00205268 -0.00287262 0.00102945 -0.0018708 -0.00205268 0.00198667 0.00424096 0.00142085 -0.00223074 -0.00287262 0.00424096 0.015741
1477010451550000 8.63315 20.8003 -4.76608 -1.2372 8.6755 20.7103 -4.61084 -1.25246 8.6755 20.7103 4.77792 3.40683 0.052386 0.0934536 0.276485 0.461121 0.466965 0.00645537 -0.00163832 -0.0096702 0.00129875 0.00174601 -0.00163832 0.0044442 0.0025938 -0.00184432 -0.00194076 -0.0096702 0.0025938 0.029103 -0.00268961 -0.00395122 0.00129875 -0.00184432 -0.00268961 0.0018672 0.00383726 0.00174601 -0.00194076 -0.00395122 0.00383726 0.0146644
1477010451600000 8.39557 20.7358 -4.74108 -1.34701 8.39928 20.6276 -4.64502 -1.3904 8.39928 20.6276 4.84865 3.43244 0.0522352 0.0935452 0.275781 0.459798 0.467841 0.00562321 -0.00127471 -0.00832515 0.00111423 0.00149663 -0.00127471 0.00421952 0.00165057 -0.00185635 -0.00219209 -0.00832515 0.00165057 0.0272106 -0.00209429 -0.00292399 0.00111423 -0.00185635 -0.00209429 0.00200791 0.00426424 0.00149663 -0.00219209 -0.00292399 0.00426424 0.0157816
1477010451650000 8.1593 20.6657 -4.71387 -1.45542 8.1705 20.5467 -4.6038 -1.53719 8.1705 20.5467 4.85365 3.46385 0.0520918 0.0937111 0.275114 0.458517 0.484568 0.00656018 -0.00163717 -0.00969676 0.00142493 0.00189866 -0.00163717 0.00440251 0.00232907 -0.00185029 -0.00195113 -0.00969676 0.00232907 0.0288307 -0.00279188 -0.00413028 0.00142493 -0.00185029 -0.00279188 0.00192079 0.00392698 0.00189866 -0.00195113 -0.00413028 0.00392698 0.0148431
1477010451700000 7.92445 20.5903 -4.68453 -1.56237 7.92838 20.4672 -4.58619 -1.64746 7.92838 20.4672 4.87311 3.48646 0.0519436 0.0939049 0.274428 0.45725 0.482179 0.00570866 -0.00128098 -0.00832646 0.00123544 0.00165476 -0.00128098 0.00418811 0.00138851 -0.00185709 -0.00219552 -0.00832646 0.00138851 0.026977 -0.00216895 -0.00305175 0.00123544 -0.00185709 -0.00216895 0.00205161 0.0043372 0.00165476 -0.00219552 -0.00305175 0.0043372 0.0159262
1477010451750000 7.69111 20.5096 -4.65313 -1.66781 7.71286 20.3798 -4.52426 -1.81667 7.71286 20.3798 4.87537 3.52343 0.0518218 0.0941476 0.273819 0.456087 0.515677 0.00667997 -0.00164458 -0.00970605 0.00157437 0.00209685 -0.00164458 0.00436935 0.00205329 -0.00186225 -0.00197988 -0.00970605 0.00205329 0.0284893 -0.00290357 -0.00432494 0.00157437 -0.00186225 -0.00290357 0.00198906 0.00404533 0.00209685 -0.00197988 -0.00432494 0.00404533 0.0150731
1477010451800000 7.45939 20.4237 -4.61975 -1.7717 7.40259 20.3235 -4.63776 -1.85286 7.40259 20.3235 4.99419 3.52168 0.0518512 0.0941829 0.273048 0.454838 0.480086 0.00580426 -0.00129033 -0.00830628 0.00137477 0.0018459 -0.00129033 0.00415475 0.00110957 -0.00185704 -0.00220184 -0.00830628 0.00110957 0.0266887 -0.00224738 -0.00318152 0.00137477 -0.00185704 -0.00224738 0.00210778 0.00443327 0.0018459 -0.00220184 -0.00318152 0.00443327 0.0161099
1477010451850000 7.22939 20.3326 -4.58448 -1.87399 7.16984 20.227 -4.59515 -1.95462 7.16984 20.227 4.99359 3.54377 0.0518976 0.0942504 0.272281 0.453599 0.474095 0.00680591 -0.00163394 -0.00972824 0.00170503 0.00224559 -0.00163394 0.00431445 0.00175907 -0.00184086 -0.00194287 -0.00972824 0.00175907 0.0282481 -0.00298089 -0.00443209 0.00170503 -0.00184086 -0.00298089 0.002022 0.00408722 0.00224559 -0.00194287 -0.00443209 0.00408722 0.0151375
1477010451900000 7.00119 20.2364 -4.54738 -1.97462 6.90502 20.1449 -4.61893 -2.02258 6.90502 20.1449 5.04235 3.55433 0.0522493 0.094235 0.271572 0.452344 0.457325 0.00589757 -0.00129546 -0.00829586 0.00148432 0.00197223 -0.00129546 0.00412748 0.000873799 -0.00184118 -0.00217988 -0.00829586 0.000873799 0.0264763 -0.00229789 -0.00325232 0.00148432 -0.00184118 -0.00229789 0.00212721 0.00445636 0.00197223 -0.00217988 -0.00325232 0.00445636 0.0161472
1477010451950000 6.7749 20.1352 -4.50854 -2.07357 6.67847 20.0537 -4.57434 -2.08716 6.67847 20.0537 5.028 3.56965 0.0525973 0.094169 0.270861 0.451087 0.442964 0.00692146 -0.00161956 -0.00974105 0.00180978 0.00234695 -0.00161956 0.00427048 0.00149897 -0.00181517 -0.00190533 -0.00974105 0.00149897 0.0280398 -0.00302837 -0.00448796 0.00180978 -0.00181517 -0.00302837 0.00204025 0.00410851 0.00234695 -0.00190533 -0.00448796 0.00410851 0.0151749
1477010452000000 6.55059 20.0292 -4.46805 -2.17079 6.43083 19.9628 -4.57036 -2.15451 6.43083 19.9628 5.05273 3.58211 0.0532017 0.0940381 0.270219 0.449841 0.430947 0.00598203 -0.00128843 -0.00827945 0.00157225 0.00206212 -0.00128843 0.0040926 0.000649212 -0.00181361 -0.00214218 -0.00827945 0.000649212 0.0262982 -0.00232773 -0.00329143 0.00157225 -0.00181361 -0.00232773 0.00213556 0.00446594 0.00206212 -0.00214218 -0.00329143 0.00446594 0.0161698
1477010452050000 6.32834 19.9183 -4.42598 -2.26625 6.21317 19.869 -4.51559 -2.22907 6.21317 19.869 5.0358 3.60014 0.0537378 0.0938504 0.269557 0.448612 0.429047 0.00702035 -0.00159071 -0.00973849 0.00189247 0.00241667 -0.00159071 0.00422082 0.00124594 -0.00178136 -0.00186112 -0.00973849 0.00124594 0.027858 -0.00305406 -0.00451561 0.00189247 -0.00178136 -0.00305406 0.00205293 0.00412772 0.00241667 -0.00186112 -0.00451561 0.00412772 0.0152182
1477010452100000 6.10823 19.8027 -4.38241 -2.35993 5.95021 19.7762 -4.54483 -2.27857 5.95021 19.7762 5.08404 3.60632 0.0548491 0.0936142 0.269088 0.447425 0.409953 0.00605653 -0.00126721 -0.00825591 0.00164485 0.00213237 -0.00126721 0.00404795 0.000423939 -0.00177788 -0.00209596 -0.00825591 0.000423939 0.0261517 -0.00234398 -0.00331444 0.00164485 -0.00177788 -0.00234398 0.00214253 0.00447932 0.00213237 -0.00209596 -0.00331444 0.00447932 0.0162054
1477010452150000 5.89034 19.6824 -4.33744 -2.45178 5.72181 19.6288 -4.47578 -2.49327 5.72181 19.6288 5.12338 3.64984 0.056093 0.0934431 0.268549 0.446218 0.457553 0.0071038 -0.00154356 -0.00972979 0.00195444 0.00245845 -0.00154356 0.00416022 0.000990607 -0.00173497 -0.00179987 -0.00972979 0.000990607 0.0277248 -0.00306331 -0.00452256 0.00195444 -0.00173497 -0.00306331 0.00205504 0.00413077 0.00245845 -0.00179987 -0.00452256 0.00413077 0.0152304
1477010452200000 5.67472 19.5577 -4.29114 -2.5418 5.54772 19.5045 -4.33483 -2.59846 5.54772 19.5045 5.05398 3.6816 0.0567151 0.0932722 0.267842 0.44503 0.469605 0.00613197 -0.00123453 -0.008233 0.00171087 0.00220108 -0.00123453 0.00399575 0.000179425 -0.00173097 -0.00203521 -0.008233 0.000179425 0.0260488 -0.00234803 -0.00331974 0.00171087 -0.00173097 -0.00234803 0.00214042 0.00447839 0.00220108 -0.00203521 -0.00331974 0.00447839 0.0162133
1477010452250000 5.46145 19.4284 -4.24359 -2.62995 5.34714 19.3547 -4.23418 -2.74488 5.34714 19.3547 5.04605 3.71675 0.0571801 0.093178 0.267122 0.443912 0.4875 0.00723644 -0.00153812 -0.00966845 0.0021035 0.00269574 -0.00153812 0.0041282 0.000729627 -0.00173309 -0.0018406 -0.00966845 0.000729627 0.0272899 -0.00313677 -0.00469388 0.0021035 -0.00173309 -0.00313677 0.00213892 0.00430315 0.00269574 -0.0018406 -0.00469388 0.00430315 0.0155841
1477010452300000 5.25059 19.2948 -4.19488 -2.71622 5.13423 19.2528 -4.19568 -2.78006 5.13423 19.2528 5.03313 3.72678 0.0576584 0.0929793 0.266407 0.442748 0.470788 0.00623509 -0.00122083 -0.00814278 0.00184789 0.00241787 -0.00122083 0.00394731 -9.99698e-05 -0.0017095 -0.00203014 -0.00814278 -9.99698e-05 0.0256991 -0.00239517 -0.00342217 0.00184789 -0.0017095 -0.00239517 0.00221419 0.0046248 0.00241787 -0.00203014 -0.00342217 0.0046248 0.0165018
1477010452350000 5.04219 19.157 -4.1451 -2.80059 4.94167 19.1419 -4.12669 -2.77579 4.94167 19.1419 4.97339 3.73372 0.0579702 0.0927382 0.2657 0.441572 0.435434 0.00737195 -0.00151473 -0.00957956 0.00226604 0.00294316 -0.00151473 0.00407576 0.000429109 -0.00171801 -0.00185172 -0.00957956 0.000429109 0.026842 -0.00320795 -0.00483764 0.00226604 -0.00171801 -0.00320795 0.00223572 0.00448296 0.00294316 -0.00185172 -0.00483764 0.00448296 0.0159183
1477010452400000 4.8363 19.015 -4.09432 -2.88305 4.78149 18.9896 -3.97737 -2.89346 4.78149 18.9896 4.9185 3.77052 0.057954 0.092511 0.265133 0.440403 0.455072 0.0063267 -0.0012075 -0.0080378 0.00197895 0.00260777 -0.0012075 0.00390715 -0.000341032 -0.00169708 -0.00203681 -0.0080378 -0.000341032 0.0253438 -0.0024405 -0.00351039 0.00197895 -0.00169708 -0.0024405 0.00229869 0.00477585 0.00260777 -0.00203681 -0.00351039 0.00477585 0.0167708
1477010452450000 4.63297 18.8689 -4.04263 -2.96359 4.5733 18.8391 -3.92392 -3.01972 4.5733 18.8391 4.95135 3.7975 0.0579631 0.0922926 0.264575 0.439262 0.469695 0.00748883 -0.00149545 -0.00944984 0.002432 0.00318576 -0.00149545 0.0040351 0.000162323 -0.00171982 -0.00189035 -0.00944984 0.000162323 0.0263406 -0.00327519 -0.0049627 0.002432 -0.00171982 -0.00327519 0.00236051 0.00470433 0.00318576 -0.00189035 -0.0049627 0.00470433 0.0163176
1477010452500000 4.43224 18.7188 -3.99012 -3.0422 4.39676 18.7068 -3.8324 -3.07882 4.39676 18.7068 4.91594 3.81838 0.0578682 0.0920548 0.264128 0.438118 0.467541 0.00642519 -0.00119146 -0.00789888 0.00213089 0.00283028 -0.00119146 0.00386452 -0.000610333 -0.00168564 -0.00204057 -0.00789888 -0.000610333 0.0249592 -0.00247872 -0.00357497 0.00213089 -0.00168564 -0.00247872 0.00240697 0.00495989 0.00283028 -0.00204057 -0.00357497 0.00495989 0.0170884
1477010452550000 4.23416 18.5648 -3.93685 -3.11888 4.21423 18.5653 -3.76308 -3.09669 4.21423 18.5653 4.87343 3.83015 0.0577352 0.0918147 0.263737 0.436979 0.439181 0.00762683 -0.00147373 -0.00930972 0.00261647 0.00344909 -0.00147373 0.00398938 -0.000123032 -0.00171178 -0.00190358 -0.00930972 -0.000123032 0.0258382 -0.00333964 -0.00506828 0.00261647 -0.00171178 -0.00333964 0.0024893 0.00491637 0.00344909 -0.00190358 -0.00506828 0.00491637 0.0166794
1477010452600000 4.03876 18.4071 -3.88293 -3.19362 4.09222 18.4088 -3.57255 -3.19047 4.09222 18.4088 4.78981 3.87056 0.0577139 0.0915766 0.264 0.435845 0.464348 0.00652301 -0.00117575 -0.00775066 0.00228207 0.00303784 -0.00117575 0.00382482 -0.000857919 -0.00167259 -0.0020353 -0.00775066 -0.000857919 0.0245738 -0.00251446 -0.00362952 0.00228207 -0.00167259 -0.00251446 0.0025154 0.00513132 0.00303784 -0.0020353 -0.00362952 0.00513132 0.0173694
1477010452650000 3.84606 18.2457 -3.82841 -3.26644 3.9113 18.2345 -3.47777 -3.39893 3.9113 18.2345 4.86288 3.91553 0.0577552 0.0913439 0.26452 0.434825 0.52236 0.00775886 -0.00145915 -0.00910932 0.00281998 0.00374058 -0.00145915 0.00395298 -0.000397622 -0.00171789 -0.00194123 -0.00910932 -0.000397622 0.0252191 -0.00339161 -0.0051491 0.00281998 -0.00171789 -0.00339161 0.00265511 0.00519234 0.00374058 -0.00194123 -0.0051491 0.00519234 0.0171644
1477010452700000 3.65611 18.0807 -3.77339 -3.33732 3.6516 18.0946 -3.58361 -3.41704 3.6516 18.0946 4.95161 3.9032 0.0576078 0.0911148 0.26419 0.433746 0.471783 0.00664055 -0.00115656 -0.00754397 0.00246851 0.00330669 -0.00115656 0.00377827 -0.00115465 -0.00165207 -0.00201454 -0.00754397 -0.00115465 0.024111 -0.00253428 -0.00364935 0.00246851 -0.00165207 -0.00253428 0.0026539 0.0053527 0.00330669 -0.00201454 -0.00364935 0.0053527 0.0177441
1477010452750000 3.46891 17.9122 -3.71795 -3.40627 3.48826 17.9448 -3.50297 -3.40599 3.48826 17.9448 4.88585 3.91295 0.0574773 0.090912 0.263962 0.432638 0.438075 0.00792022 -0.00141498 -0.00898272 0.00299866 0.00395796 -0.00141498 0.00389168 -0.000694324 -0.00167032 -0.00187042 -0.00898272 -0.000694324 0.0248499 -0.00343807 -0.0051953 0.00299866 -0.00167032 -0.00343807 0.00275156 0.0053159 0.00395796 -0.00187042 -0.0051953 0.0053159 0.0173341
1477010452800000 3.28449 17.7402 -3.66215 -3.47331 3.25935 17.7787 -3.54312 -3.45652 3.25935 17.7787 4.94987 3.91462 0.0573592 0.0907223 0.263428 0.43154 0.41099 0.00675122 -0.00114131 -0.00741547 0.00260049 0.00345578 -0.00114131 0.00374644 -0.00136326 -0.00162295 -0.00197585 -0.00741547 -0.00136326 0.0238217 -0.0025535 -0.00366658 0.00260049 -0.00162295 -0.0025535 0.00272231 0.00543454 0.00345578 -0.00197585 -0.00366658 0.00543454 0.0178524
1477010452850000 3.10287 17.565 -3.60609 -3.53844 3.08157 17.5938 -3.45301 -3.60864 3.08157 17.5938 4.99456 3.94903 0.0572342 0.0905161 0.262987 0.430478 0.446476 0.0080176 -0.00135611 -0.00890017 0.00309071 0.00401051 -0.00135611 0.00384145 -0.000923371 -0.0016142 -0.00178587 -0.00890017 -0.000923371 0.0246826 -0.00345229 -0.00518049 0.00309071 -0.0016142 -0.00345229 0.00278302 0.00532693 0.00401051 -0.00178587 -0.00518049 0.00532693 0.0173184
1477010452900000 2.92405 17.3866 -3.54982 -3.60167 2.90156 17.4767 -3.43243 -3.57429 2.90156 17.4767 4.95552 3.94723 0.0571124 0.0905141 0.262458 0.429399 0.417751 0.00684063 -0.00110401 -0.00732677 0.00268139 0.00351834 -0.00110401 0.00370888 -0.00156301 -0.0015696 -0.00189683 -0.00732677 -0.00156301 0.023696 -0.00255508 -0.00365425 0.00268139 -0.0015696 -0.00255508 0.00273556 0.00542738 0.00351834 -0.00189683 -0.00365425 0.00542738 0.0178242
1477010452950000 2.74805 17.2051 -3.49344 -3.66302 2.76351 17.2584 -3.2428 -3.79638 2.76351 17.2584 4.99282 4.00547 0.0569799 0.0903664 0.2624 0.428428 0.487892 0.00812683 -0.00130106 -0.00880525 0.00318338 0.00409218 -0.00130106 0.00379862 -0.00114846 -0.00155802 -0.00171225 -0.00880525 -0.00114846 0.0244733 -0.00345206 -0.00516505 0.00318338 -0.00155802 -0.00345206 0.00281373 0.00536145 0.00409218 -0.00171225 -0.00516505 0.00536145 0.017388
1477010453000000 2.57486 17.0205 -3.437 -3.72251 2.58764 17.0724 -3.18674 -3.86236 2.58764 17.0724 5.00731 4.02254 0.0568452 0.0902154 0.262341 0.427475 0.478475 0.00692793 -0.00104743 -0.00721168 0.0027624 0.00360185 -0.00104743 0.00365897 -0.00178933 -0.00149798 -0.00179291 -0.00721168 -0.00178933 0.0235428 -0.00254799 -0.00363838 0.0027624 -0.00149798 -0.00254799 0.00275323 0.00544789 0.00360185 -0.00179291 -0.00363838 0.00544789 0.0178763
1477010453050000 2.4045 16.833 -3.38059 -3.78014 2.42221 16.9075 -3.15229 -3.80598 2.42221 16.9075 4.9419 4.02066 0.056718 0.0901441 0.262183 0.42642 0.423772 0.00830579 -0.00126644 -0.00860156 0.00336227 0.00436625 -0.00126644 0.00375947 -0.00140583 -0.00151368 -0.00167469 -0.00860156 -0.00140583 0.0239246 -0.00344242 -0.00516767 0.00336227 -0.00151368 -0.00344242 0.00292149 0.00555995 0.00436625 -0.00167469 -0.00516767 0.00555995 0.0177875
1477010453100000 2.23695 16.6427 -3.32428 -3.83595 2.25731 16.7355 -3.10283 -3.83826 2.25731 16.7355 4.93556 4.03255 0.0565961 0.0901571 0.261998 0.425368 0.412381 0.00703986 -0.00102416 -0.00700873 0.00289324 0.00379374 -0.00102416 0.00362938 -0.00199126 -0.00145997 -0.00176071 -0.00700873 -0.00199126 0.0231232 -0.0025233 -0.0036112 0.00289324 -0.00145997 -0.0025233 0.00283639 0.00560117 0.00379374 -0.00176071 -0.0036112 0.00560117 0.0181833
1477010453150000 2.07221 16.4497 -3.26812 -3.88995 2.08041 16.5408 -3.08738 -3.84857 2.08041 16.5408 4.93391 4.0363 0.0564602 0.090162 0.261661 0.424334 0.376556 0.00838662 -0.00119828 -0.00842949 0.00345693 0.00447206 -0.00119828 0.00371625 -0.00162825 -0.00145429 -0.00160653 -0.00842949 -0.00162825 0.0236119 -0.0034231 -0.0051414 0.00345693 -0.00145429 -0.0034231 0.00298044 0.00565713 0.00447206 -0.00160653 -0.0051414 0.00565713 0.0179686
1477010453200000 1.91027 16.254 -3.21219 -3.94216 1.92643 16.3103 -2.99564 -3.96427 1.92643 16.3103 4.96883 4.06528 0.0563336 0.090028 0.26146 0.423301 0.388343 0.00709818 -0.000979003 -0.00685703 0.00296847 0.00387819 -0.000979003 0.00359784 -0.00216298 -0.00141286 -0.00170907 -0.00685703 -0.00216298 0.0229008 -0.0025054 -0.00359407 0.00296847 -0.00141286 -0.0025054 0.00288376 0.00568041 0.00387819 -0.00170907 -0.00359407 0.00568041 0.0183312
1477010453250000 1.75112 16.0557 -3.15656 -3.99261 1.76698 16.1351 -2.97275 -3.93281 1.76698 16.1351 4.92994 4.06513 0.0562076 0.0899798 0.261139 0.422293 0.350524 0.00845701 -0.00113261 -0.00827006 0.00354038 0.0045697 -0.00113261 0.00367905 -0.00182347 -0.00139776 -0.00154442 -0.00827006 -0.00182347 0.0233356 -0.00340678 -0.00512772 0.00354038 -0.00139776 -0.00340678 0.00303232 0.00574328 0.0045697 -0.00154442 -0.00512772 0.00574328 0.0181276
1477010453300000 1.59474 15.8549 -3.10129 -4.04132 1.55916 15.9682 -3.05263 -3.91719 1.55916 15.9682 4.96618 4.0504 0.0561262 0.0901069 0.260529 0.42136 0.309287 0.00715415 -0.000928852 -0.00671149 0.00303911 0.00396396 -0.000928852 0.00356529 -0.00232811 -0.00135978 -0.00164655 -0.00671149 -0.00232811 0.0227046 -0.00249117 -0.00358614 0.00303911 -0.00135978 -0.00249117 0.00292482 0.00574892 0.00396396 -0.00164655 -0.00358614 0.00574892 0.0184573
1477010453350000 1.44111 15.6517 -3.04644 -4.08832 1.43583 15.7352 -2.88205 -4.10208 1.43583 15.7352 5.01331 4.09993 0.0559923 0.0900759 0.260152 0.420347 0.373269 0.0084196 -0.0010133 -0.00820484 0.00350891 0.00445237 -0.0010133 0.00362926 -0.00201402 -0.0013038 -0.00141136 -0.00820484 -0.00201402 0.0234253 -0.00339601 -0.00510669 0.00350891 -0.0013038 -0.00339601 0.00298647 0.00564393 0.00445237 -0.00141136 -0.00510669 0.00564393 0.0179317
1477010453400000 1.29021 15.4463 -2.99207 -4.13364 1.26257 15.5175 -2.86743 -4.16543 1.26257 15.5175 5.05697 4.1095 0.0558909 0.0899951 0.259672 0.419346 0.360998 0.00715802 -0.000838817 -0.00666163 0.00303386 0.00391453 -0.000838817 0.00352301 -0.00249156 -0.00127449 -0.00152494 -0.00666163 -0.00249156 0.0227937 -0.00249587 -0.00360238 0.00303386 -0.00127449 -0.00249587 0.00288712 0.00567267 0.00391453 -0.00152494 -0.00360238 0.00567267 0.0183153
1477010453450000 1.14201 15.2386 -2.93825 -4.1773 1.10383 15.325 -2.84716 -4.16772 1.10383 15.325 5.0474 4.11306 0.0558199 0.0899785 0.259129 0.418346 0.337666 0.00850009 -0.000932094 -0.00808672 0.00358267 0.00456928 -0.000932094 0.00359269 -0.00220627 -0.00123153 -0.0013281 -0.00808672 -0.00220627 0.0232285 -0.00338874 -0.00511807 0.00358267 -0.00123153 -0.00338874 0.00301768 0.0057106 0.00456928 -0.0013281 -0.00511807 0.0057106 0.01808
1477010453500000 0.996486 15.0288 -2.88503 -4.21933 0.889893 15.1075 -2.93742 -4.20593 0.889893 15.1075 5.13014 4.10274 0.0561688 0.0899284 0.25854 0.417355 0.301867 0.00722028 -0.000785877 -0.00655004 0.00309319 0.00400698 -0.000785877 0.00349683 -0.00263565 -0.00121817 -0.00146394 -0.00655004 -0.00263565 0.022642 -0.00248563 -0.00360282 0.00309319 -0.00121817 -0.00248563 0.00290869 0.0057207 0.00400698 -0.00146394 -0.00360282 0.0057207 0.0184243
1477010453550000 0.853604 14.8169 -2.83246 -4.25977 0.739534 14.9275 -2.92353 -4.14708 0.739534 14.9275 5.07398 4.09834 0.0565812 0.0900375 0.258005 0.416441 0.262468 0.00847606 -0.000815032 -0.00805146 0.00354323 0.00446742 -0.000815032 0.00355402 -0.0023824 -0.00113637 -0.00120003 -0.00805146 -0.0023824 0.0233421 -0.00337888 -0.00510697 0.00354323 -0.00113637 -0.00337888 0.00295093 0.00558875 0.00446742 -0.00120003 -0.00510697 0.00558875 0.0178594
1477010453600000 0.71333 14.603 -2.78061 -4.29864 0.640917 14.7128 -2.76219 -4.20897 0.640917 14.7128 5.0344 4.13162 0.0566659 0.0901407 0.257402 0.415508 0.288283 0.00720531 -0.000713329 -0.00653763 0.00306204 0.00393067 -0.000713329 0.0034734 -0.0027391 -0.00115579 -0.00139012 -0.00653763 -0.0027391 0.0227357 -0.00249181 -0.00362848 0.00306204 -0.00115579 -0.00249181 0.00285361 0.00562577 0.00393067 -0.00139012 -0.00362848 0.00562577 0.018261
1477010453650000 0.575628 14.3872 -2.72952 -4.33598 0.530996 14.4703 -2.59929 -4.35753 0.530996 14.4703 5.07389 4.17454 0.0566156 0.090109 0.256954 0.414539 0.340282 0.00845752 -0.000732572 -0.00796553 0.00354279 0.00446878 -0.000732572 0.00353278 -0.00251863 -0.00108064 -0.00114687 -0.00796553 -0.00251863 0.0232822 -0.00336099 -0.00510066 0.00354279 -0.00108064 -0.00336099 0.00294772 0.00560405 0.00446878 -0.00114687 -0.00510066 0.00560405 0.0179212
1477010453700000 0.440459 14.1696 -2.67925 -4.37181 0.356346 14.2484 -2.62952 -4.39667 0.356346 14.2484 5.12299 4.17339 0.0567743 0.0900598 0.256378 0.413577 0.316642 0.00721609 -0.000620523 -0.00643642 0.00308515 0.00397565 -0.000620523 0.00343818 -0.00290933 -0.00107296 -0.00127831 -0.00643642 -0.00290933 0.0227033 -0.00248347 -0.00362669 0.00308515 -0.00107296 -0.00248347 0.00285572 0.00564553 0.00397565 -0.00127831 -0.00362669 0.00564553 0.0183203
1477010453750000 0.307779 13.9502 -2.62984 -4.40617 0.237248 13.9951 -2.47467 -4.57613 0.237248 13.9951 5.2024 4.21665 0.0568457 0.089903 0.256002 0.412781 0.376117 0.00849471 -0.000625171 -0.00783238 0.00359425 0.0045739 -0.000625171 0.00349984 -0.00271652 -0.000993425 -0.00103777 -0.00783238 -0.00271652 0.0231154 -0.00334648 -0.00510077 0.00359425 -0.000993425 -0.00334648 0.00297104 0.00566486 0.0045739 -0.00103777 -0.00510077 0.00566486 0.0180546
1477010453800000 0.177545 13.7292 -2.58135 -4.43909 0.228707 13.7452 -2.11181 -4.66101 0.228707 13.7452 5.11711 4.28698 0.0568208 0.0897023 0.257393 0.412104 0.442709 0.00727602 -0.000540477 -0.00630597 0.00314379 0.00408902 -0.000540477 0.00340953 -0.00308072 -0.000991706 -0.00117328 -0.00630597 -0.00308072 0.0225754 -0.0024646 -0.00360455 0.00314379 -0.000991706 -0.0024646 0.0028706 0.00568548 0.00408902 -0.00117328 -0.00360455 0.00568548 0.0184073
1477010453850000 0.0497099 13.5065 -2.53381 -4.47061 0.127249 13.5023 -1.98234 -4.76012 0.127249 13.5023 5.15639 4.31779 0.056933 0.0894967 0.259504 0.411625 0.463886 0.00870019 -0.000592123 -0.00739059 0.00383852 0.00506037 -0.000592123 0.00348286 -0.00291117 -0.000948975 -0.0010147 -0.00739059 -0.00291117 0.0221675 -0.00322501 -0.00493305 0.00383852 -0.000948975 -0.00322501 0.00316402 0.00605249 0.00506037 -0.0010147 -0.00493305 0.00605249 0.0188151
